context: Uka's Room response:	Maid Cafe Flea Market
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	O-On it!
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\O-On it! response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\O-On it!\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\O-On it!\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\O-On it!\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\O-On it!\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\O-On it!\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\O-On it!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: O-On it!\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	dizzy
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy response:	Won't you accompany me, Your Highness?
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\Won't you accompany me, Your Highness? response:	You'll need this next, prince!
context: dizzy\dizzy\dizzy\dizzy\dizzy\dizzy\Won't you accompany me, Your Highness?\You'll need this next, prince! response:	Thank you.
context: dizzy\dizzy\dizzy\dizzy\dizzy\Won't you accompany me, Your Highness?\You'll need this next, prince!\Thank you. response:	I might have to go on some arranged dates.
context: dizzy\dizzy\dizzy\dizzy\Won't you accompany me, Your Highness?\You'll need this next, prince!\Thank you.\I might have to go on some arranged dates. response:	Your hands are sooo big, Touka!
context: dizzy\dizzy\dizzy\Won't you accompany me, Your Highness?\You'll need this next, prince!\Thank you.\I might have to go on some arranged dates.\Your hands are sooo big, Touka! response:	What am I doin'?!
context: dizzy\dizzy\Won't you accompany me, Your Highness?\You'll need this next, prince!\Thank you.\I might have to go on some arranged dates.\Your hands are sooo big, Touka!\What am I doin'?! response:	Riiip
context: dizzy\Won't you accompany me, Your Highness?\You'll need this next, prince!\Thank you.\I might have to go on some arranged dates.\Your hands are sooo big, Touka!\What am I doin'?!\Riiip response:	Riiip
context: Won't you accompany me, Your Highness?\You'll need this next, prince!\Thank you.\I might have to go on some arranged dates.\Your hands are sooo big, Touka!\What am I doin'?!\Riiip\Riiip response:	Riiip
context: You'll need this next, prince!\Thank you.\I might have to go on some arranged dates.\Your hands are sooo big, Touka!\What am I doin'?!\Riiip\Riiip\Riiip response:	Riiip
context: Thank you.\I might have to go on some arranged dates.\Your hands are sooo big, Touka!\What am I doin'?!\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: I might have to go on some arranged dates.\Your hands are sooo big, Touka!\What am I doin'?!\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Your hands are sooo big, Touka!\What am I doin'?!\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: What am I doin'?!\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Riiip
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip response:	Dammit.
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Dammit. response:	I'm goin' to the shrine!
context: Riiip\Riiip\Riiip\Riiip\Riiip\Riiip\Dammit.\I'm goin' to the shrine! response:	What? Arranged dates?
context: Riiip\Riiip\Riiip\Riiip\Riiip\Dammit.\I'm goin' to the shrine!\What? Arranged dates? response:	Yes. I'm about to leave for Izumo.
context: Riiip\Riiip\Riiip\Riiip\Dammit.\I'm goin' to the shrine!\What? Arranged dates?\Yes. I'm about to leave for Izumo. response:	I suppose it's convenient, what with all those gods in town.
context: Riiip\Riiip\Riiip\Dammit.\I'm goin' to the shrine!\What? Arranged dates?\Yes. I'm about to leave for Izumo.\I suppose it's convenient, what with all those gods in town. response:	But you were so set against it!
context: Riiip\Riiip\Dammit.\I'm goin' to the shrine!\What? Arranged dates?\Yes. I'm about to leave for Izumo.\I suppose it's convenient, what with all those gods in town.\But you were so set against it! response:	When are you comin' back?
context: Riiip\Dammit.\I'm goin' to the shrine!\What? Arranged dates?\Yes. I'm about to leave for Izumo.\I suppose it's convenient, what with all those gods in town.\But you were so set against it!\When are you comin' back? response:	Even if I get married, I can always see you, so long as that divine power remains within you.
context: Dammit.\I'm goin' to the shrine!\What? Arranged dates?\Yes. I'm about to leave for Izumo.\I suppose it's convenient, what with all those gods in town.\But you were so set against it!\When are you comin' back?\Even if I get married, I can always see you, so long as that divine power remains within you. response:	We can still be friends.
context: I'm goin' to the shrine!\What? Arranged dates?\Yes. I'm about to leave for Izumo.\I suppose it's convenient, what with all those gods in town.\But you were so set against it!\When are you comin' back?\Even if I get married, I can always see you, so long as that divine power remains within you.\We can still be friends. response:	Touka!
context: What? Arranged dates?\Yes. I'm about to leave for Izumo.\I suppose it's convenient, what with all those gods in town.\But you were so set against it!\When are you comin' back?\Even if I get married, I can always see you, so long as that divine power remains within you.\We can still be friends.\Touka! response:	Divine power? Inside Inari?
context: Yes. I'm about to leave for Izumo.\I suppose it's convenient, what with all those gods in town.\But you were so set against it!\When are you comin' back?\Even if I get married, I can always see you, so long as that divine power remains within you.\We can still be friends.\Touka!\Divine power? Inside Inari? response:	You said you didn't do anythin' to her.
context: I suppose it's convenient, what with all those gods in town.\But you were so set against it!\When are you comin' back?\Even if I get married, I can always see you, so long as that divine power remains within you.\We can still be friends.\Touka!\Divine power? Inside Inari?\You said you didn't do anythin' to her. response:	You lied to me!
context: But you were so set against it!\When are you comin' back?\Even if I get married, I can always see you, so long as that divine power remains within you.\We can still be friends.\Touka!\Divine power? Inside Inari?\You said you didn't do anythin' to her.\You lied to me! response:	No! I
context: When are you comin' back?\Even if I get married, I can always see you, so long as that divine power remains within you.\We can still be friends.\Touka!\Divine power? Inside Inari?\You said you didn't do anythin' to her.\You lied to me!\No! I response:	Lady Uka, it's time!
context: Even if I get married, I can always see you, so long as that divine power remains within you.\We can still be friends.\Touka!\Divine power? Inside Inari?\You said you didn't do anythin' to her.\You lied to me!\No! I\Lady Uka, it's time! response:	T-Time to leave this world behind!
context: We can still be friends.\Touka!\Divine power? Inside Inari?\You said you didn't do anythin' to her.\You lied to me!\No! I\Lady Uka, it's time!\T-Time to leave this world behind! response:	Wait
context: Touka!\Divine power? Inside Inari?\You said you didn't do anythin' to her.\You lied to me!\No! I\Lady Uka, it's time!\T-Time to leave this world behind!\Wait response:	Why am I here
context: Divine power? Inside Inari?\You said you didn't do anythin' to her.\You lied to me!\No! I\Lady Uka, it's time!\T-Time to leave this world behind!\Wait\Why am I here response:	Why am I here
context: You said you didn't do anythin' to her.\You lied to me!\No! I\Lady Uka, it's time!\T-Time to leave this world behind!\Wait\Why am I here\Why am I here response:	if I don't know how to love
context: You lied to me!\No! I\Lady Uka, it's time!\T-Time to leave this world behind!\Wait\Why am I here\Why am I here\if I don't know how to love response:	if I don't know how to love
context: No! I\Lady Uka, it's time!\T-Time to leave this world behind!\Wait\Why am I here\Why am I here\if I don't know how to love\if I don't know how to love response:	I lived my life dreaming of salvation
context: Lady Uka, it's time!\T-Time to leave this world behind!\Wait\Why am I here\Why am I here\if I don't know how to love\if I don't know how to love\I lived my life dreaming of salvation response:	I lived my life dreaming of salvation
context: T-Time to leave this world behind!\Wait\Why am I here\Why am I here\if I don't know how to love\if I don't know how to love\I lived my life dreaming of salvation\I lived my life dreaming of salvation response:	I rode my bicycle home past endless willows
context: Wait\Why am I here\Why am I here\if I don't know how to love\if I don't know how to love\I lived my life dreaming of salvation\I lived my life dreaming of salvation\I rode my bicycle home past endless willows response:	I rode my bicycle home past endless willows
context: Why am I here\Why am I here\if I don't know how to love\if I don't know how to love\I lived my life dreaming of salvation\I lived my life dreaming of salvation\I rode my bicycle home past endless willows\I rode my bicycle home past endless willows response:	and left my life to the vagaries of fate
