context: Pre! Preparation! response:	I'm not strong
context: Who is that? He's your father, right?!\Don't you see he has come for you?!\You should at least hear what he has to say!\Wrong!\That's a stalker! I don't want that!\Don't you go spewing bullshit!\Weren't you crying because you had been abandoned?!\Be honest! response:	Be honest already!
context: Don't you see he has come for you?!\You should at least hear what he has to say!\Wrong!\That's a stalker! I don't want that!\Don't you go spewing bullshit!\Weren't you crying because you had been abandoned?!\Be honest!\Be honest already! response:	You actually want to return home, right?!
context: You should at least hear what he has to say!\Wrong!\That's a stalker! I don't want that!\Don't you go spewing bullshit!\Weren't you crying because you had been abandoned?!\Be honest!\Be honest already!\You actually want to return home, right?! response:	How can someone like you understand anything about me?
context: Wrong!\That's a stalker! I don't want that!\Don't you go spewing bullshit!\Weren't you crying because you had been abandoned?!\Be honest!\Be honest already!\You actually want to return home, right?!\How can someone like you understand anything about me? response:	I don't need that guy anymore.
context: That's a stalker! I don't want that!\Don't you go spewing bullshit!\Weren't you crying because you had been abandoned?!\Be honest!\Be honest already!\You actually want to return home, right?!\How can someone like you understand anything about me?\I don't need that guy anymore. response:	I wasn't abandoned. I abandoned him!
context: Don't you go spewing bullshit!\Weren't you crying because you had been abandoned?!\Be honest!\Be honest already!\You actually want to return home, right?!\How can someone like you understand anything about me?\I don't need that guy anymore.\I wasn't abandoned. I abandoned him! response:	He was useless trash I had no use for, so I abandoned him!
context: Weren't you crying because you had been abandoned?!\Be honest!\Be honest already!\You actually want to return home, right?!\How can someone like you understand anything about me?\I don't need that guy anymore.\I wasn't abandoned. I abandoned him!\He was useless trash I had no use for, so I abandoned him! response:	You bastard...
context: Be honest!\Be honest already!\You actually want to return home, right?!\How can someone like you understand anything about me?\I don't need that guy anymore.\I wasn't abandoned. I abandoned him!\He was useless trash I had no use for, so I abandoned him!\You bastard... response:	Does that...
context: Be honest already!\You actually want to return home, right?!\How can someone like you understand anything about me?\I don't need that guy anymore.\I wasn't abandoned. I abandoned him!\He was useless trash I had no use for, so I abandoned him!\You bastard...\Does that... response:	Does that person...
context: You actually want to return home, right?!\How can someone like you understand anything about me?\I don't need that guy anymore.\I wasn't abandoned. I abandoned him!\He was useless trash I had no use for, so I abandoned him!\You bastard...\Does that...\Does that person... response:	My old man won't come home no matter how much I want it!
context: How can someone like you understand anything about me?\I don't need that guy anymore.\I wasn't abandoned. I abandoned him!\He was useless trash I had no use for, so I abandoned him!\You bastard...\Does that...\Does that person...\My old man won't come home no matter how much I want it! response:	I'm not doing this for Taiga's sake.
context: I don't need that guy anymore.\I wasn't abandoned. I abandoned him!\He was useless trash I had no use for, so I abandoned him!\You bastard...\Does that...\Does that person...\My old man won't come home no matter how much I want it!\I'm not doing this for Taiga's sake. response:	I'm...
context: I wasn't abandoned. I abandoned him!\He was useless trash I had no use for, so I abandoned him!\You bastard...\Does that...\Does that person...\My old man won't come home no matter how much I want it!\I'm not doing this for Taiga's sake.\I'm... response:	Sorry, Taiga...
context: He was useless trash I had no use for, so I abandoned him!\You bastard...\Does that...\Does that person...\My old man won't come home no matter how much I want it!\I'm not doing this for Taiga's sake.\I'm...\Sorry, Taiga... response:	Enough already.
context: You bastard...\Does that...\Does that person...\My old man won't come home no matter how much I want it!\I'm not doing this for Taiga's sake.\I'm...\Sorry, Taiga...\Enough already. response:	If you say so...
context: Does that...\Does that person...\My old man won't come home no matter how much I want it!\I'm not doing this for Taiga's sake.\I'm...\Sorry, Taiga...\Enough already.\If you say so... response:	So...
context: Does that person...\My old man won't come home no matter how much I want it!\I'm not doing this for Taiga's sake.\I'm...\Sorry, Taiga...\Enough already.\If you say so...\So... response:	Tai -
context: My old man won't come home no matter how much I want it!\I'm not doing this for Taiga's sake.\I'm...\Sorry, Taiga...\Enough already.\If you say so...\So...\Tai - response:	It's a good thing, right?
context: I'm not doing this for Taiga's sake.\I'm...\Sorry, Taiga...\Enough already.\If you say so...\So...\Tai -\It's a good thing, right? response:	I'll think of it like that.
context: I'm...\Sorry, Taiga...\Enough already.\If you say so...\So...\Tai -\It's a good thing, right?\I'll think of it like that. response:	I don't know if I can think of it like that or not, but...
context: Sorry, Taiga...\Enough already.\If you say so...\So...\Tai -\It's a good thing, right?\I'll think of it like that.\I don't know if I can think of it like that or not, but... response:	But since you're saying so...
context: Enough already.\If you say so...\So...\Tai -\It's a good thing, right?\I'll think of it like that.\I don't know if I can think of it like that or not, but...\But since you're saying so... response:	I'll think of it like that.
context: If you say so...\So...\Tai -\It's a good thing, right?\I'll think of it like that.\I don't know if I can think of it like that or not, but...\But since you're saying so...\I'll think of it like that. response:	It's for the best.
context: So...\Tai -\It's a good thing, right?\I'll think of it like that.\I don't know if I can think of it like that or not, but...\But since you're saying so...\I'll think of it like that.\It's for the best. response:	It's for the best. It must be.
context: Tai -\It's a good thing, right?\I'll think of it like that.\I don't know if I can think of it like that or not, but...\But since you're saying so...\I'll think of it like that.\It's for the best.\It's for the best. It must be. response:	Right?
context: It's a good thing, right?\I'll think of it like that.\I don't know if I can think of it like that or not, but...\But since you're saying so...\I'll think of it like that.\It's for the best.\It's for the best. It must be.\Right? response:	Koigakubo Yuri entered her thirties this summer.
context: I'll think of it like that.\I don't know if I can think of it like that or not, but...\But since you're saying so...\I'll think of it like that.\It's for the best.\It's for the best. It must be.\Right?\Koigakubo Yuri entered her thirties this summer. response:	Everyone, please give me presents.
context: I don't know if I can think of it like that or not, but...\But since you're saying so...\I'll think of it like that.\It's for the best.\It's for the best. It must be.\Right?\Koigakubo Yuri entered her thirties this summer.\Everyone, please give me presents. response:	Actually, please take me.
