context: Intro response:	Why?
context: Uh, what?\She took the brunt of a Sonar and formed an Idea Link.\I'm sure you've already realized that it was no mere coincidence.\Don't the three of you know better than anyone that thoughts and free will hold mighty power?\You'd better hurry up,\or it'll be too late to do anything.\Landlord?\Ugh. response:	I think I'm going to get gate sick.
context: She took the brunt of a Sonar and formed an Idea Link.\I'm sure you've already realized that it was no mere coincidence.\Don't the three of you know better than anyone that thoughts and free will hold mighty power?\You'd better hurry up,\or it'll be too late to do anything.\Landlord?\Ugh.\I think I'm going to get gate sick. response:	Get a hold of yourself.
context: I'm sure you've already realized that it was no mere coincidence.\Don't the three of you know better than anyone that thoughts and free will hold mighty power?\You'd better hurry up,\or it'll be too late to do anything.\Landlord?\Ugh.\I think I'm going to get gate sick.\Get a hold of yourself. response:	I don't think we'll have time to rest even when we get there.
context: Don't the three of you know better than anyone that thoughts and free will hold mighty power?\You'd better hurry up,\or it'll be too late to do anything.\Landlord?\Ugh.\I think I'm going to get gate sick.\Get a hold of yourself.\I don't think we'll have time to rest even when we get there. response:	Did you find something?
context: You'd better hurry up,\or it'll be too late to do anything.\Landlord?\Ugh.\I think I'm going to get gate sick.\Get a hold of yourself.\I don't think we'll have time to rest even when we get there.\Did you find something? response:	An unnatural magical reaction
context: or it'll be too late to do anything.\Landlord?\Ugh.\I think I'm going to get gate sick.\Get a hold of yourself.\I don't think we'll have time to rest even when we get there.\Did you find something?\An unnatural magical reaction response:	that was on a whole different scale compared to Japan's magic reserves
context: Landlord?\Ugh.\I think I'm going to get gate sick.\Get a hold of yourself.\I don't think we'll have time to rest even when we get there.\Did you find something?\An unnatural magical reaction\that was on a whole different scale compared to Japan's magic reserves response:	that were calculated using Sonar readings.
context: Ugh.\I think I'm going to get gate sick.\Get a hold of yourself.\I don't think we'll have time to rest even when we get there.\Did you find something?\An unnatural magical reaction\that was on a whole different scale compared to Japan's magic reserves\that were calculated using Sonar readings. response:	Is Emilia in danger?
context: I think I'm going to get gate sick.\Get a hold of yourself.\I don't think we'll have time to rest even when we get there.\Did you find something?\An unnatural magical reaction\that was on a whole different scale compared to Japan's magic reserves\that were calculated using Sonar readings.\Is Emilia in danger? response:	That's a possibility.
context: Get a hold of yourself.\I don't think we'll have time to rest even when we get there.\Did you find something?\An unnatural magical reaction\that was on a whole different scale compared to Japan's magic reserves\that were calculated using Sonar readings.\Is Emilia in danger?\That's a possibility. response:	Might be a good idea to get ourselves ready for battle.
context: I don't think we'll have time to rest even when we get there.\Did you find something?\An unnatural magical reaction\that was on a whole different scale compared to Japan's magic reserves\that were calculated using Sonar readings.\Is Emilia in danger?\That's a possibility.\Might be a good idea to get ourselves ready for battle. response:	Understood.
context: Did you find something?\An unnatural magical reaction\that was on a whole different scale compared to Japan's magic reserves\that were calculated using Sonar readings.\Is Emilia in danger?\That's a possibility.\Might be a good idea to get ourselves ready for battle.\Understood. response:	I'll deal, so let's hurry up.
context: An unnatural magical reaction\that was on a whole different scale compared to Japan's magic reserves\that were calculated using Sonar readings.\Is Emilia in danger?\That's a possibility.\Might be a good idea to get ourselves ready for battle.\Understood.\I'll deal, so let's hurry up. response:	Very well.
context: that was on a whole different scale compared to Japan's magic reserves\that were calculated using Sonar readings.\Is Emilia in danger?\That's a possibility.\Might be a good idea to get ourselves ready for battle.\Understood.\I'll deal, so let's hurry up.\Very well. response:	Here we go!
context: that were calculated using Sonar readings.\Is Emilia in danger?\That's a possibility.\Might be a good idea to get ourselves ready for battle.\Understood.\I'll deal, so let's hurry up.\Very well.\Here we go! response:	Don't shake me so much!
context: Is Emilia in danger?\That's a possibility.\Might be a good idea to get ourselves ready for battle.\Understood.\I'll deal, so let's hurry up.\Very well.\Here we go!\Don't shake me so much! response:	Huh?
context: That's a possibility.\Might be a good idea to get ourselves ready for battle.\Understood.\I'll deal, so let's hurry up.\Very well.\Here we go!\Don't shake me so much!\Huh? response:	Why am I crying?
context: Might be a good idea to get ourselves ready for battle.\Understood.\I'll deal, so let's hurry up.\Very well.\Here we go!\Don't shake me so much!\Huh?\Why am I crying? response:	I guess I really do love Maou.
context: Understood.\I'll deal, so let's hurry up.\Very well.\Here we go!\Don't shake me so much!\Huh?\Why am I crying?\I guess I really do love Maou. response:	Oh...
context: I'll deal, so let's hurry up.\Very well.\Here we go!\Don't shake me so much!\Huh?\Why am I crying?\I guess I really do love Maou.\Oh... response:	I-I'm sorry.
context: Very well.\Here we go!\Don't shake me so much!\Huh?\Why am I crying?\I guess I really do love Maou.\Oh...\I-I'm sorry. response:	Oh wow, you're worth devouring.
context: Here we go!\Don't shake me so much!\Huh?\Why am I crying?\I guess I really do love Maou.\Oh...\I-I'm sorry.\Oh wow, you're worth devouring. response:	When I failed last time,
context: Don't shake me so much!\Huh?\Why am I crying?\I guess I really do love Maou.\Oh...\I-I'm sorry.\Oh wow, you're worth devouring.\When I failed last time, response:	I took a chance and kept my eye on you.
context: Huh?\Why am I crying?\I guess I really do love Maou.\Oh...\I-I'm sorry.\Oh wow, you're worth devouring.\When I failed last time,\I took a chance and kept my eye on you. response:	I never expected you to fall into despair over them so easily.
context: Why am I crying?\I guess I really do love Maou.\Oh...\I-I'm sorry.\Oh wow, you're worth devouring.\When I failed last time,\I took a chance and kept my eye on you.\I never expected you to fall into despair over them so easily. response:	Sasaki Chiho.
context: I guess I really do love Maou.\Oh...\I-I'm sorry.\Oh wow, you're worth devouring.\When I failed last time,\I took a chance and kept my eye on you.\I never expected you to fall into despair over them so easily.\Sasaki Chiho. response:	Huh?
context: Oh...\I-I'm sorry.\Oh wow, you're worth devouring.\When I failed last time,\I took a chance and kept my eye on you.\I never expected you to fall into despair over them so easily.\Sasaki Chiho.\Huh? response:	I will feed on your despair and resentment toward the Overlord and Hero
context: I-I'm sorry.\Oh wow, you're worth devouring.\When I failed last time,\I took a chance and kept my eye on you.\I never expected you to fall into despair over them so easily.\Sasaki Chiho.\Huh?\I will feed on your despair and resentment toward the Overlord and Hero response:	and materialize them.
context: Oh wow, you're worth devouring.\When I failed last time,\I took a chance and kept my eye on you.\I never expected you to fall into despair over them so easily.\Sasaki Chiho.\Huh?\I will feed on your despair and resentment toward the Overlord and Hero\and materialize them. response:	Don't just stand in the way
context: When I failed last time,\I took a chance and kept my eye on you.\I never expected you to fall into despair over them so easily.\Sasaki Chiho.\Huh?\I will feed on your despair and resentment toward the Overlord and Hero\and materialize them.\Don't just stand in the way response:	Whoa!
context: I took a chance and kept my eye on you.\I never expected you to fall into despair over them so easily.\Sasaki Chiho.\Huh?\I will feed on your despair and resentment toward the Overlord and Hero\and materialize them.\Don't just stand in the way\Whoa! response:	Come now.
